"","returns","lead_returns","ENV_NLP","SOC_NLP","GOV_NLP","ENV_Survey","SOC_Survey","GOV_Survey","Credit_Rating","Size"
"928",0.0106467319941153,-0.00405870033828885,0,0,0,140.3,212,141,23,2027257
"929",-0.00405870033828885,0.0011960927413248,0,0,0,140.3,212,141,23,1975104
"930",0.0011960927413248,0.00334482774739504,0,0,0,140.3,212,141,23,2052076
"931",0.00334482774739504,0.00185556424085924,0,0,0,140.3,212,141,23,2238521
"932",0.00185556424085924,0.00431349238648836,0,0,0,140.3,212,141,23,1810859
"934",0.00108099811153421,0.00768386559395277,0,0,0,5,37,101,23.0802259887006,3071554
"935",0.00768386559395277,0.00637480925067258,0,0,0,5,37,101,23.0802259887006,3555060
"936",0.00637480925067258,0.00516511308595106,0,0,0,5,37,101,23.0802259887006,3680322
"937",0.00516511308595106,0.0084996687796548,0,0,0,5,37,101,23.0802259887006,4044178
"938",0.0084996687796548,-0.000989191833051906,0,0,0,5,37,101,23.0802259887006,4080078
"939",-0.000989191833051906,0.00242135819381639,0,0,0,5,37,101,23.0802259887006,4235315
"940",0.00242135819381639,0.00987327143276732,0,0,0,5,37,101,23.0802259887006,4748325
"941",0.00987327143276732,0.00585887525598237,0,0,0,5,37,101,23.2204266983416,5357191
"942",0.00585887525598237,0.00151339822988528,0,0,0,5,37,101,23.2204266983416,5738996
"943",0.00151339822988528,0.0179835917593328,0,0,0,5,37,101,23.2204266983416,5655730
"944",0.0179835917593328,0.00453989203584437,0,0,0,5,37,101,23.2204266983416,5351584
"945",0.00453989203584437,-0.0012167094637449,0,0,0,5,37,101,23.2204266983416,5488804
"946",-0.0012167094637449,0.00775018174818358,0,0,0,80,81,95,23.2204266983416,5793074
"947",0.00775018174818358,0.00239388526513187,0,0,0,80,81,95,23.2204266983416,6109277
"948",0.00239388526513187,-0.00294934108657693,0,0,0,80,81,95,23.325533372927,6700065
"949",-0.00294934108657693,0.0100682767782688,0,0,0,80,81,95,23.3893155872305,6557612
"950",0.0100682767782688,0.00644975061233,0,0,0,80,81,95,23.3893155872305,6068327
"951",0.00644975061233,0.00475916331597157,0,0,0,80,81,95,23.3893155872305,6386714
"952",0.00475916331597157,0.00342559172252712,0,0,0,80,81,95,23.3893155872305,6464771
"953",0.00342559172252712,-0.00328059871145672,0,0,0,80,81,95,23.3893155872305,6954255
"954",-0.00328059871145672,-0.00833771408457265,0,0,0,80,81,95,23.3893155872305,6494618
"955",-0.00833771408457265,0.00874202827251378,0,0,0,80,81,95,23.3893155872305,5688760
"956",0.00874202827251378,0.00316602084548747,0,0,0,80,81,95,23.3893155872305,6089125
"957",0.00316602084548747,0.000776396110636934,0,0,0,80,81,95,23.3893155872305,5886154
